legacy_character_id,legacy_variant_id,hero_version_id,awakened,mapping_kind,reason
kushimaru-kuriarare,Reanimated,kushimaru-kuriarare-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
mabui,Heavenly Transfer,mabui-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
mabui,Raikage Secretary,mabui-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mabui-core.
madara-uchiha,Edo Tensei,madara-ems,false,COSMETIC_SKIN_TO_PRIMARY,Edo is not an Awakening; Rinnegan combat identity is represented directly.
madara-uchiha,Eternal Mangekyo,madara-ems,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero madara-ems.
madara-uchiha,Rinnegan,madara-rinnegan,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero madara-rinnegan.
madara-uchiha,Six Paths,madara-ems,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Ten-Tails jinchuriki row already represents the persistent Six Paths transformation.
madara-uchiha,Ten-Tails Jinchuriki,madara-rinnegan,true,AWAKENING_FORM,Reserved exclusively as Awakening of madara-rinnegan.
madara-uchiha,Warring States,madara-ems,false,COSMETIC_SKIN_TO_PRIMARY,Era appearance around the EMS identity.
mahiru,Shadow Clone,mahiru-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
mahiru,Stone Jonin,mahiru-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mahiru-core.
maki,Sealing Corps,maki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero maki-core.
maki,War Arc,maki-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
manda,Great Snake,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
manda,Orochimaru Summon,,false,SKILL_OR_ULTIMATE_NO_HERO_VERSION,Summon-specific action/state belongs to technique presentation rather than another summonable unit.
mangetsu-hozuki,Reanimated,mangetsu-hozuki-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
mangetsu-hozuki,Seven Swordsman,mangetsu-hozuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mangetsu-hozuki-core.
matsuri,Gaara Disciple,matsuri-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero matsuri-core.
matsuri,Sand Chunin,matsuri-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
meizu,Chain Gauntlet,meizu-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
meizu,Demon Brothers,meizu-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero meizu-core.
menma-uzumaki,Masked Menma,menma-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero menma-base.
menma-uzumaki,Nine-Tails Menma,menma-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of menma-base.
midare,Rain Genin,midare-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero midare-core.
midare,Umbrella Barrage,midare-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
mifune,Iaido Master,mifune-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
mifune,Samurai General,mifune-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mifune-core.
might-duy,Eight Gates,might-duy-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of might-duy-base.
might-duy,Eternal Genin,might-duy-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero might-duy-base.
might-guy,Base,might-guy-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero might-guy-base.
might-guy,Eighth Gate,might-guy-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of might-guy-base.
might-guy,Seventh Gate,might-guy-base,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,Lower Gate reserved for skill/passive state.
might-guy,Sixth Gate,might-guy-base,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,Lower Gate reserved for skill/passive state.
minato-namikaze,Edo Tensei,minato-edo,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero minato-edo.
minato-namikaze,Fourth Hokage,minato-jonin,false,COSMETIC_SKIN_TO_PRIMARY,Rank/title does not by itself create a new combat form.
minato-namikaze,Jonin,minato-jonin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero minato-jonin.
minato-namikaze,KCM,minato-edo,true,AWAKENING_FORM,Reserved exclusively as Awakening of minato-edo.
misumi-tsurugi,Kabuto Squad,misumi-tsurugi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
misumi-tsurugi,Soft Physique,misumi-tsurugi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Soft Physique Modification is Misumi's combat technique/body ability, not an Awakening or collectible form."
mito-uzumaki,First Jinchuriki,mito-uzumaki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mito-uzumaki-core.
mito-uzumaki,Uzumaki Seal Master,mito-uzumaki-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
mizuki,Academy Instructor,mizuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mizuki-core.
mizuki,Cursed Power,mizuki-core,true,AWAKENING_FORM,Reserved exclusively as Awakening of mizuki-core.
moegi-kazamatsuri,Academy Squad,moegi-kazamatsuri-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero moegi-kazamatsuri-core.
moegi-kazamatsuri,Chunin Leader,moegi-kazamatsuri-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
motoi,Cloud Jonin,motoi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero motoi-core.
motoi,Jinchuriki Handler,motoi-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
mu,Edo Tensei,mu-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
mu,Second Tsuchikage,mu-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mu-core.
mubi,Earth Ambush,mubi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
mubi,Rain Genin,mubi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mubi-core.
mukade,Ryumyaku Empowered,mukade-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of mukade-base.
mukade,Suna Missing Nin,mukade-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero mukade-base.
nagato,Edo Tensei,nagato-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is not a normal Awakening.
nagato,Pain Controller,nagato-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
nagato,Young,nagato-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero nagato-core.
naruto-uzumaki,Academy,naruto-genin,false,COSMETIC_SKIN_TO_PRIMARY,Early appearance; insufficient standalone combat identity.
naruto-uzumaki,Bijuu Mode,naruto-genin,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,Large avatar manifestation is better used by Ultimate/Awakening skill presentation.
naruto-uzumaki,Four-Tails Cloak,naruto-genin,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,Berserk temporary state; not a second persistent Awakening.
naruto-uzumaki,Genin,naruto-genin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero naruto-genin.
naruto-uzumaki,Hokage,naruto-hokage,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero naruto-hokage.
naruto-uzumaki,KCM1,naruto-genin,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,Intermediate Kurama state reserved inside Sage-era progression/skill visuals.
naruto-uzumaki,KCM2,naruto-sage,true,AWAKENING_FORM,Reserved exclusively as Awakening of naruto-sage.
naruto-uzumaki,One-Tail Cloak,naruto-genin,true,AWAKENING_FORM,Reserved exclusively as Awakening of naruto-genin.
naruto-uzumaki,Sage Mode,naruto-sage,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero naruto-sage.
naruto-uzumaki,Six Paths Sage Mode,naruto-six-paths,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero naruto-six-paths.
neji-hyuga,Genin,neji-hyuga-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero neji-hyuga-core.
neji-hyuga,Shippuden,neji-hyuga-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
nono-yakushi,Orphanage Director,nono-yakushi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero nono-yakushi-core.
nono-yakushi,Root Spy,nono-yakushi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
obito-uchiha,Mangekyo,obito-young,true,AWAKENING_FORM,Reserved exclusively as Awakening of obito-young.
obito-uchiha,Masked Man,obito-masked,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero obito-masked.
obito-uchiha,Ten-Tails Jinchuriki,obito-white-mask,true,AWAKENING_FORM,Reserved exclusively as Awakening of obito-white-mask.
obito-uchiha,Tobi,obito-young,false,COSMETIC_SKIN_TO_PRIMARY,"Alias/costume presentation of the masked identity, not a separate kit."
obito-uchiha,White Mask,obito-white-mask,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero obito-white-mask.
obito-uchiha,Young,obito-young,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero obito-young.
oboro,Clone Ambush,oboro-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
oboro,Rain Genin,oboro-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero oboro-core.
okisuke,Samurai Captain,okisuke-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero okisuke-core.
okisuke,War Arc,okisuke-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
omoi,Cloud Swordsman,omoi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero omoi-core.
omoi,War Arc,omoi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
onoki,Particle Style,onoki-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
onoki,Tsuchikage,onoki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero onoki-core.
orochimaru,Akatsuki Era,orochimaru-sannin,false,COSMETIC_SKIN_TO_PRIMARY,Era/costume variation.
orochimaru,Sannin,orochimaru-sannin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero orochimaru-sannin.
orochimaru,Shippuden,orochimaru-sannin,false,COSMETIC_SKIN_TO_PRIMARY,Era label of Sannin identity.
orochimaru,White Snake,orochimaru-sannin,true,AWAKENING_FORM,Reserved exclusively as Awakening of orochimaru-sannin.
pakura,Reanimated,pakura-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
pakura,Scorch Release,pakura-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Scorch Release is Pakura's kekkei genkai/nature transformation and should define her kit rather than become her body/form identity.
raido-namiashi,Fourth Hokage Guard,raido-namiashi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
raido-namiashi,Special Jonin,raido-namiashi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero raido-namiashi-core.
raiga-kurosuki,Kiba Wielder,raiga-kurosuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero raiga-kurosuki-core.
raiga-kurosuki,Lightning Burial,raiga-kurosuki-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
rasa,Edo Tensei,rasa-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
rasa,Fourth Kazekage,rasa-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero rasa-core.
rin-nohara,Team Minato,rin-nohara-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero rin-nohara-core.
rin-nohara,Three-Tails Vessel,rin-nohara-core,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,Rin was a vessel; no controlled persistent combat transformation is fabricated.
rock-lee,Fifth Gate,rock-lee-genin,true,AWAKENING_FORM,Reserved exclusively as Awakening of rock-lee-genin.
rock-lee,Genin,rock-lee-genin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero rock-lee-genin.
rock-lee,Shippuden,rock-lee-shippuden,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero rock-lee-shippuden.
rock-lee,Sixth Gate,rock-lee-shippuden,true,AWAKENING_FORM,Reserved exclusively as Awakening of rock-lee-shippuden.
roshi,Base,roshi-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero roshi-base.
roshi,Four-Tails Cloak,roshi-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of roshi-base.
sai,Root Operative,sai-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sai-core.
sai,Team 7,sai-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
sakon,Curse Mark Level 2,sakon-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of sakon-base.
sakon,Sound Four,sakon-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sakon-base.
sakumo-hatake,Prime,sakumo-hatake-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
sakumo-hatake,White Fang,sakumo-hatake-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sakumo-hatake-core.
sakura-haruno,Byakugo,sakura-shippuden,true,AWAKENING_FORM,Reserved exclusively as Awakening of sakura-shippuden.
sakura-haruno,Genin,sakura-genin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sakura-genin.
sakura-haruno,Shippuden,sakura-shippuden,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sakura-shippuden.
samui,Cloud Jonin,samui-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero samui-core.
samui,War Arc,samui-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
sari,Kazekage Guard,sari-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
sari,Sand Kunoichi,sari-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sari-core.
sasori,Edo Tensei,sasori-hiruko,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation skin/state.
sasori,Hiruko Puppet,sasori-hiruko,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sasori-hiruko.
sasori,Hundred Puppets,sasori-hiruko,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Technique/army manifestation rather than persistent form.
sasori,True Body,sasori-hiruko,true,AWAKENING_FORM,Reserved exclusively as Awakening of sasori-hiruko.
sasuke-uchiha,Adult,sasuke-adult,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sasuke-adult.
sasuke-uchiha,Curse Mark Level 2,sasuke-genin,true,AWAKENING_FORM,Reserved exclusively as Awakening of sasuke-genin.
sasuke-uchiha,Eternal Mangekyo Sharingan,sasuke-ems,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sasuke-ems.
sasuke-uchiha,Genin,sasuke-genin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sasuke-genin.
sasuke-uchiha,Hebi,sasuke-hebi,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sasuke-hebi.
sasuke-uchiha,Mangekyo Sharingan,sasuke-hebi,true,AWAKENING_FORM,Reserved exclusively as Awakening of sasuke-hebi.
sasuke-uchiha,Rinnegan,sasuke-ems,true,AWAKENING_FORM,Reserved exclusively as Awakening of sasuke-ems.
sasuke-uchiha,Six Paths,sasuke-genin,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,"Six Paths power is represented by the Rinnegan hero/Awakening identity, not a duplicate summonable form."
second-raikage,Prime,second-raikage-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
second-raikage,Second Raikage,second-raikage-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero second-raikage-core.
shigure,Rain Genin,shigure-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shigure-core.
shigure,Umbrella Needles,shigure-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
shikaku-nara,Allied Strategy Chief,shikaku-nara-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
shikaku-nara,Clan Head,shikaku-nara-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shikaku-nara-core.
shikamaru-nara,Chunin,shikamaru-nara-core,false,COSMETIC_SKIN_TO_PRIMARY,Rank change alone is not a transformation.
shikamaru-nara,Genin,shikamaru-nara-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shikamaru-nara-core.
shikamaru-nara,Shippuden,shikamaru-nara-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
shikamaru-nara,War Arc,shikamaru-nara-core,false,COSMETIC_SKIN_TO_PRIMARY,Era appearance; Shippuden hero retains the kit.
shima,Genjutsu Chorus,,false,COOPERATION_FORM_OR_TECHNIQUE_NO_HERO_VERSION,Cooperation technique with Fukasaku.
shima,Toad Sage,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
shinno,Doctor,shinno-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shinno-base.
shinno,Eight Gates Body,shinno-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of shinno-base.
shino-aburame,Chunin Exams,shino-aburame-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shino-aburame-core.
shino-aburame,Insect Master,shino-aburame-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
shisui-uchiha,ANBU,shisui-anbu,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shisui-anbu.
shisui-uchiha,Mangekyo Sharingan,shisui-anbu,true,AWAKENING_FORM,Reserved exclusively as Awakening of shisui-anbu.
shizune,Medical Corps,shizune-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
shizune,Sannin Attendant,shizune-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero shizune-core.
sora,Pseudo Jinchuriki,sora-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of sora-base.
sora,Temple Monk,sora-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero sora-base.
suigetsu-hozuki,Hebi,suigetsu-hozuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero suigetsu-hozuki-core.
suigetsu-hozuki,Taka,suigetsu-hozuki-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
taiseki,Camouflage,taiseki-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
taiseki,Stone Jonin,taiseki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero taiseki-core.
tayuya,Curse Mark Level 2,tayuya-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of tayuya-base.
tayuya,Sound Four,tayuya-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero tayuya-base.
temari,Chunin Exams,temari-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero temari-core.
temari,War Fan Master,temari-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
tenten,Bashosen Wielder,tenten-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
tenten,Chunin Exams,tenten-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero tenten-core.
third-raikage,Edo Tensei,third-raikage-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
third-raikage,Third Raikage,third-raikage-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero third-raikage-core.
tobirama-senju,Edo Tensei,tobirama-hokage,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation skin/state.
tobirama-senju,Second Hokage,tobirama-hokage,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero tobirama-hokage.
toneri-otsutsuki,Base,toneri-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero toneri-base.
toneri-otsutsuki,Tenseigan Chakra Mode,toneri-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of toneri-base.
torifu-akimichi,Akimichi Veteran,torifu-akimichi-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
torifu-akimichi,Tobirama Guard,torifu-akimichi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero torifu-akimichi-core.
toroi,Magnet Release,toroi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Magnet Release is Toroi's kekkei genkai applied to weapons, not a persistent form."
toroi,Reanimated,toroi-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
torune-aburame,Nano Insects,torune-aburame-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
torune-aburame,Root Operative,torune-aburame-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero torune-aburame-core.
udon-ise,Academy Squad,udon-ise-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero udon-ise-core.
udon-ise,Tactical Chunin,udon-ise-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
ukon,Curse Mark Level 2,ukon-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of ukon-base.
ukon,Sound Four,ukon-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ukon-base.
utakata,Base,utakata-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero utakata-base.
utakata,Six-Tails Cloak,utakata-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of utakata-base.
white-zetsu,Akatsuki Scout,white-zetsu-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero white-zetsu-core.
white-zetsu,Spore Clone,white-zetsu-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
yagura-karatachi,Mizukage,yagura-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero yagura-base.
yagura-karatachi,Three-Tails Cloak,yagura-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of yagura-base.
yahiko,Akatsuki Founder,yahiko-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero yahiko-core.
yahiko,Amegakure Leader,yahiko-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
yamato,ANBU Wood Style,yamato-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero yamato-core.
yamato,Team Captain,yamato-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
yashamaru,Assassin,yashamaru-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
yashamaru,Sand Medic,yashamaru-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero yashamaru-core.
yoroi-akado,Chakra Absorption,yoroi-akado-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Chakra absorption is Yoroi's combat ability, not a persistent transformation."
yoroi-akado,Kabuto Squad,yoroi-akado-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
yugao-uzuki,ANBU,yugao-uzuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero yugao-uzuki-core.
yugao-uzuki,Crescent Moon Blade,yugao-uzuki-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
yugito-nii,Base,yugito-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero yugito-base.
yugito-nii,Two-Tails Cloak,yugito-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of yugito-base.
zabuza-momochi,Base,zabuza-momochi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero zabuza-momochi-core.
zabuza-momochi,Edo Tensei,zabuza-momochi-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
zaku-abumi,Air Pressure Arms,zaku-abumi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
zaku-abumi,Sound Genin,zaku-abumi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero zaku-abumi-core.
